8	2	23	44	9	3600	4	1
8	2	23	55	6	3600	4	1
8	3	0	5	0	0	1	1
8	3	19	23	6	3600	4	1
8	3	19	33	9	3600	4	1
8	3	19	43	13	3600	4	1
8	3	19	55	18	3600	4	1
8	3	20	7	35	3600	4	1
8	3	20	21	60	3600	4	1
8	3	20	38	100	3600	4	1
8	3	21	0	200	3600	4	1
8	3	22	34	100	3600	4	1
8	3	22	55	60	3600	4	1
8	3	23	12	35	3600	4	1
8	3	23	26	18	3600	4	1
8	3	23	39	13	3600	4	1
8	3	23	50	9	3600	4	1
8	4	0	0	6	3600	4	1
8	4	0	10	0	0	1	1
8	4	19	18	6	3600	4	1
8	4	19	28	9	3600	4	1
8	4	19	38	13	3600	4	1
8	4	19	48	18	3600	4	1
8	4	20	0	35	3600	4	1
8	4	20	13	60	3600	4	1
8	4	20	28	100	3600	4	1
8	4	20	47	200	3600	4	1
8	4	21	14	440	3600	4	1
8	4	22	19	200	3600	4	1
8	4	22	46	100	3600	4	1
8	4	23	5	60	3600	4	1
8	4	23	20	35	3600	4	1
8	4	23	33	18	3600	4	1
8	4	23	45	13	3600	4	1
8	4	23	55	9	3600	4	1
8	5	0	5	6	3600	4	1
8	5	0	15	0	0	1	1
8	5	19	13	6	3600	4	1
8	5	19	22	9	3600	4	1
8	5	19	32	13	3600	4	1
8	5	19	42	18	3600	4	1
8	5	19	54	35	3600	4	1
8	5	20	6	60	3600	4	1
8	5	20	20	100	3600	4	1
8	5	20	36	200	3600	4	1
8	5	20	57	440	3600	4	1
8	5	22	35	200	3600	4	1
8	5	22	57	100	3600	4	1
8	5	23	13	60	3600	4	1
8	5	23	27	35	3600	4	1
8	5	23	39	18	3600	4	1
8	5	23	50	13	3600	4	1
8	6	0	1	9	3600	4	1
8	6	0	10	6	3600	4	1
8	6	0	19	0	0	1	1
8	6	19	8	6	3600	4	1
8	6	19	17	9	3600	4	1
8	6	19	27	13	3600	4	1
8	6	19	37	18	3600	4	1
8	6	19	47	35	3600	4	1
8	6	19	59	60	3600	4	1
8	6	20	12	100	3600	4	1
8	6	20	27	200	3600	4	1
8	6	20	45	440	3600	4	1
8	6	21	10	700	3600	4	1
8	6	22	22	440	3600	4	1
8	6	22	48	200	3600	4	1
8	6	23	6	100	3600	4	1
8	6	23	21	60	3600	4	1
8	6	23	34	35	3600	4	1
8	6	23	45	18	3600	4	1
8	6	23	56	13	3600	4	1
8	7	0	6	9	3600	4	1
8	7	0	15	6	3600	4	1
8	7	0	24	0	0	1	1
8	7	19	4	6	3600	4	1
8	7	19	12	9	3600	4	1
8	7	19	21	13	3600	4	1
8	7	19	31	18	3600	4	1
8	7	19	41	35	3600	4	1
8	7	19	52	60	3600	4	1
8	7	20	4	100	3600	4	1
8	7	20	18	200	3600	4	1
8	7	20	34	440	3600	4	1
8	7	20	54	700	3600	4	1
8	7	21	32	1100	3600	4	1
8	7	22	1	700	3600	4	1
8	7	22	38	440	3600	4	1
8	7	22	58	200	3600	4	1
8	7	23	14	100	3600	4	1
8	7	23	28	60	3600	4	1
8	7	23	40	35	3600	4	1
8	7	23	51	18	3600	4	1
8	8	0	1	13	3600	4	1
8	8	0	11	9	3600	4	1
8	8	0	20	6	3600	4	1
8	8	0	29	0	0	1	1
8	8	18	59	6	3600	4	1
8	8	19	7	9	3600	4	1
8	8	19	16	13	3600	4	1
8	8	19	25	18	3600	4	1
8	8	19	35	35	3600	4	1
8	8	19	46	60	3600	4	1
8	8	19	57	100	3600	4	1
8	8	20	10	200	3600	4	1
8	8	20	24	440	3600	4	1
8	8	20	42	700	3600	4	1
8	8	21	6	1100	3600	4	1
8	8	22	26	700	3600	4	1
8	8	22	50	440	3600	4	1
8	8	23	8	200	3600	4	1
8	8	23	22	100	3600	4	1
8	8	23	35	60	3600	4	1
8	8	23	46	35	3600	4	1
8	8	23	57	18	3600	4	1
8	9	0	7	13	3600	4	1
8	9	0	16	9	3600	4	1
8	9	0	25	6	3600	4	1
8	9	0	33	0	0	1	1
8	9	18	54	6	3600	4	1
8	9	19	2	9	3600	4	1
8	9	19	11	13	3600	4	1
8	9	19	20	18	3600	4	1
8	9	19	29	35	3600	4	1
8	9	19	40	60	3600	4	1
8	9	19	50	100	3600	4	1
8	9	20	2	200	3600	4	1
8	9	20	16	440	3600	4	1
8	9	20	31	700	3600	4	1
8	9	20	50	1100	3600	4	1
8	9	21	22	1800	3600	4	1
8	9	22	10	1100	3600	4	1
8	9	22	41	700	3600	4	1
8	9	23	1	440	3600	4	1
8	9	23	16	200	3600	4	1
8	9	23	29	100	3600	4	1
8	9	23	41	60	3600	4	1
8	9	23	52	35	3600	4	1
8	10	0	2	18	3600	4	1
8	10	0	12	13	3600	4	1
8	10	0	21	9	3600	4	1
8	10	0	29	6	3600	4	1
8	10	0	38	0	0	1	1
8	10	18	49	6	3600	4	1
8	10	18	58	9	3600	4	1
8	10	19	6	13	3600	4	1
8	10	19	15	18	3600	4	1
8	10	19	24	35	3600	4	1
8	10	19	33	60	3600	4	1
8	10	19	44	100	3600	4	1
8	10	19	55	200	3600	4	1
8	10	20	7	440	3600	4	1
8	10	20	22	700	3600	4	1
8	10	20	38	1100	3600	4	1
8	10	21	0	1800	3600	4	1
8	10	22	31	1100	3600	4	1
8	10	22	53	700	3600	4	1
8	10	23	10	440	3600	4	1
8	10	23	24	200	3600	4	1
8	10	23	36	100	3600	4	1
8	10	23	48	60	3600	4	1
8	10	23	58	35	3600	4	1
8	11	0	7	18	3600	4	1
8	11	0	17	13	3600	4	1
8	11	0	26	9	3600	4	1
8	11	0	34	6	3600	4	1
8	11	0	42	0	0	1	1
8	11	18	45	6	3600	4	1
8	11	18	53	9	3600	4	1
8	11	19	1	13	3600	4	1
8	11	19	9	18	3600	4	1
8	11	19	18	35	3600	4	1
8	11	19	28	60	3600	4	1
8	11	19	38	100	3600	4	1
8	11	19	48	200	3600	4	1
8	11	20	0	440	3600	4	1
8	11	20	13	700	3600	4	1
8	11	20	28	1100	3600	4	1
8	11	20	46	1800	3600	4	1
8	11	21	13	1800	3650	4	1
8	11	22	18	1800	3600	4	1
8	11	22	45	1100	3600	4	1
8	11	23	3	700	3600	4	1
8	11	23	18	440	3600	4	1
8	11	23	31	200	3600	4	1
8	11	23	43	100	3600	4	1
8	11	23	54	60	3600	4	1
8	12	0	4	35	3600	4	1
8	12	0	13	18	3600	4	1
8	12	0	22	13	3600	4	1
8	12	0	30	9	3600	4	1
8	12	0	39	6	3600	4	1
8	12	0	46	0	0	1	1
8	12	18	40	6	3600	4	1
8	12	18	48	9	3600	4	1
8	12	18	56	13	3600	4	1
8	12	19	4	18	3600	4	1
8	12	19	13	45	3600	4	1
8	12	19	22	60	3600	4	1
8	12	19	31	100	3600	4	1
8	12	19	42	200	3600	4	1
8	12	19	53	440	3600	4	1
8	12	20	5	700	3600	4	1
8	12	20	18	1100	3600	4	1
8	12	20	34	1800	3600	4	1
8	12	20	55	1800	3650	4	1
8	12	21	36	1800	3700	4	1
8	12	21	54	1800	3650	4	1
8	12	22	36	1800	3600	4	1
8	12	22	56	1100	3600	4	1
8	12	23	12	700	3600	4	1
8	12	23	26	440	3600	4	1
8	12	23	38	200	3600	4	1
8	12	23	49	100	3600	4	1
8	12	23	59	60	3600	4	1
8	13	0	9	35	3600	4	1
8	13	0	18	18	3600	4	1
8	13	0	27	13	3600	4	1
8	13	0	35	9	3600	4	1
8	13	0	43	6	3600	4	1
8	13	0	51	0	0	1	1
8	13	18	36	6	3600	4	1
8	13	18	43	9	3600	4	1
8	13	18	51	13	3600	4	1
8	13	18	59	18	3600	4	1
8	13	19	7	35	3600	4	1
8	13	19	16	60	3600	4	1
8	13	19	25	100	3600	4	1
8	13	19	35	200	3600	4	1
8	13	19	46	440	3600	4	1
8	13	19	57	700	3600	4	1
8	13	20	10	1100	3600	4	1
8	13	20	24	1800	3600	4	1
8	13	20	41	1800	3650	4	1
8	13	21	5	1800	3700	4	1
8	13	22	25	1800	3650	4	1
8	13	22	49	1800	3600	4	1
8	13	23	6	1100	3600	4	1
8	13	23	21	700	3600	4	1
8	13	23	33	440	3600	4	1
8	13	23	45	200	3600	4	1
8	13	23	55	100	3600	4	1
8	14	0	5	60	3600	4	1
8	14	0	14	35	3600	4	1
8	14	0	23	18	3600	4	1
8	14	0	31	13	3600	4	1
8	14	0	40	9	3600	4	1
8	14	0	47	6	3600	4	1
8	14	0	55	0	0	1	1
8	14	18	31	6	3600	4	1
8	14	18	38	9	3600	4	1
8	14	18	46	13	3600	4	1
8	14	18	54	18	3600	4	1
8	14	19	2	35	3600	4	1
8	14	19	11	60	3600	4	1
8	14	19	20	100	3600	4	1
8	14	19	29	200	3600	4	1
8	14	19	39	440	3600	4	1
8	14	19	50	700	3600	4	1
8	14	20	2	1100	3600	4	1
8	14	20	15	1800	3600	4	1
8	14	20	30	1800	3650	4	1
8	14	20	49	1800	3700	4	1
8	14	22	41	1800	3650	4	1
8	14	23	0	1800	3600	4	1
8	14	23	15	1100	3600	4	1
8	14	23	28	700	3600	4	1
8	14	23	40	440	3600	4	1
8	14	23	51	200	3600	4	1
8	15	0	1	100	3600	4	1
8	15	0	11	60	3600	4	1
8	15	0	19	35	3600	4	1
8	15	0	28	18	3600	4	1
8	15	0	36	13	3600	4	1
8	15	0	44	9	3600	4	1
8	15	0	52	6	3600	4	1
8	15	0	59	0	0	1	1
8	15	18	27	6	3600	4	1
8	15	18	34	9	3600	4	1
8	15	18	41	13	3600	4	1
8	15	18	49	18	3600	4	1
8	15	18	57	35	3600	4	1
8	15	19	5	60	3600	4	1
8	15	19	14	100	3600	4	1
8	15	19	23	200	3600	4	1
8	15	19	33	440	3600	4	1
8	15	19	44	700	3600	4	1
8	15	19	54	1100	3600	4	1
8	15	20	6	1800	3600	4	1
8	15	20	20	1800	3650	4	1
8	15	20	36	1800	3700	4	1
8	15	22	53	1800	3650	4	1
8	15	23	10	1800	3600	4	1
8	15	23	23	1100	3600	4	1
8	15	23	36	700	3600	4	1
8	15	23	47	440	3600	4	1
8	15	23	57	200	3600	4	1
8	16	0	7	100	3600	4	1
8	16	0	16	60	3600	4	1
8	16	0	25	35	3600	4	1
8	16	0	33	18	3600	4	1
8	16	0	41	13	3600	4	1
8	16	0	49	9	3600	4	1
8	16	0	56	6	3600	4	1
8	16	1	3	0	0	1	1
8	16	18	22	6	3600	4	1
8	16	18	29	9	3600	4	1
8	16	18	36	13	3600	4	1
8	16	18	44	18	3600	4	1
8	16	18	52	35	3600	4	1
8	16	19	0	60	3600	4	1
8	16	19	8	100	3600	4	1
8	16	19	17	200	3600	4	1
8	16	19	26	440	3600	4	1
8	16	19	36	700	3600	4	1
8	16	19	47	1100	3600	4	1
8	16	19	58	1800	3600	4	1
8	16	20	11	1800	3650	4	1
8	16	20	26	1800	3700	4	1
8	16	23	4	1800	3650	4	1
8	16	23	18	1800	3600	4	1
8	16	23	31	1100	3600	4	1
8	16	23	43	700	3600	4	1
8	16	23	53	440	3600	4	1
8	17	0	3	200	3600	4	1
8	17	0	12	100	3600	4	1
8	17	0	21	60	3600	4	1
8	17	0	29	35	3600	4	1
8	17	0	38	18	3600	4	1
8	17	0	45	13	3600	4	1
8	17	0	53	9	3600	4	1
8	17	1	0	6	3600	4	1
8	17	1	7	0	0	1	1
8	17	18	18	6	3600	4	1
8	17	18	25	9	3600	4	1
8	17	18	32	13	3600	4	1
8	17	18	39	18	3600	4	1
8	17	18	47	35	3600	4	1
8	17	18	55	60	3600	4	1
8	17	19	3	100	3600	4	1
8	17	19	11	200	3600	4	1
8	17	19	20	440	3600	4	1
8	17	19	30	700	3600	4	1
8	17	19	40	1100	3600	4	1
8	17	19	51	1800	3600	4	1
8	17	20	2	1800	3650	4	1
8	17	20	16	1800	3700	4	1
8	17	23	13	1800	3650	4	1
8	17	23	26	1800	3600	4	1
8	17	23	38	1100	3600	4	1
8	17	23	49	700	3600	4	1
8	17	23	59	440	3600	4	1
8	18	0	9	200	3600	4	1
8	18	0	18	100	3600	4	1
8	18	0	26	60	3600	4	1
8	18	0	34	35	3600	4	1
8	18	0	42	18	3600	4	1
8	18	0	50	13	3600	4	1
8	18	0	57	9	3600	4	1
8	18	1	4	6	3600	4	1
8	18	1	11	0	0	1	1
8	18	18	13	6	3600	4	1
8	18	18	20	9	3600	4	1
8	18	18	27	13	3600	4	1
8	18	18	34	18	3600	4	1
8	18	18	42	35	3600	4	1
8	18	18	49	60	3600	4	1
8	18	18	57	100	3600	4	1
8	18	19	6	200	3600	4	1
8	18	19	14	440	3600	4	1
8	18	19	23	700	3600	4	1
8	18	19	33	1100	3600	4	1
8	18	19	44	1800	3600	4	1
8	18	19	55	1800	3650	4	1
8	18	20	7	1800	3700	4	1
8	18	23	22	1800	3650	4	1
8	18	23	34	1800	3600	4	1
8	18	23	45	1100	3600	4	1
8	18	23	55	700	3600	4	1
8	19	0	5	440	3600	4	1
8	19	0	14	200	3600	4	1
8	19	0	23	100	3600	4	1
8	19	0	31	60	3600	4	1
8	19	0	39	35	3600	4	1
8	19	0	47	18	3600	4	1
8	19	0	54	13	3600	4	1
8	19	1	1	9	3600	4	1
8	19	1	9	6	3600	4	1
8	19	1	15	0	0	1	1
8	19	18	9	6	3600	4	1
8	19	18	15	9	3600	4	1
8	19	18	22	13	3600	4	1
8	19	18	29	18	3600	4	1
8	19	18	37	35	3600	4	1
8	19	18	44	60	3600	4	1
8	19	18	52	100	3600	4	1
8	19	19	0	200	3600	4	1
8	19	19	9	440	3600	4	1
8	19	19	17	700	3600	4	1
8	19	19	27	1100	3600	4	1
8	19	19	36	1800	3600	4	1
8	19	19	47	1800	3650	4	1
8	19	19	58	1800	3700	4	1
8	19	23	29	1800	3650	4	1
8	19	23	41	1800	3600	4	1
8	19	23	52	1100	3600	4	1
8	20	0	1	700	3600	4	1
8	20	0	11	440	3600	4	1
8	20	0	19	200	3600	4	1
8	20	0	28	100	3600	4	1
8	20	0	36	60	3600	4	1
8	20	0	44	35	3600	4	1
8	20	0	51	18	3600	4	1
8	20	0	59	13	3600	4	1
8	20	1	6	9	3600	4	1
8	20	1	13	6	3600	4	1
8	20	1	19	0	0	1	1
8	20	18	4	6	3600	4	1
8	20	18	11	9	3600	4	1
8	20	18	18	13	3600	4	1
8	20	18	25	18	3600	4	1
8	20	18	32	35	3600	4	1
8	20	18	39	60	3600	4	1
8	20	18	47	100	3600	4	1
8	20	18	55	200	3600	4	1
8	20	19	3	440	3600	4	1
8	20	19	11	700	3600	4	1
8	20	19	20	1100	3600	4	1
8	20	19	30	1800	3600	4	1
8	20	19	40	1800	3650	4	1
8	20	19	51	1800	3700	4	1
8	20	23	37	1800	3650	4	1
8	20	23	48	1800	3600	4	1
8	20	23	58	1100	3600	4	1
8	21	0	7	700	3600	4	1
8	21	0	16	440	3600	4	1
8	21	0	25	200	3600	4	1
8	21	0	33	100	3600	4	1
8	21	0	41	60	3600	4	1
8	21	0	48	35	3600	4	1
8	21	0	56	18	3600	4	1
8	21	1	3	13	3600	4	1
8	21	1	10	9	3600	4	1
8	21	1	17	6	3600	4	1
8	21	1	23	0	0	1	1
8	21	18	0	6	3600	4	1
8	21	18	6	9	3600	4	1
8	21	18	13	13	3600	4	1
8	21	18	20	18	3600	4	1
8	21	18	27	35	3600	4	1
8	21	18	34	60	3600	4	1
8	21	18	42	100	3600	4	1
8	21	18	49	200	3600	4	1
8	21	18	57	440	3600	4	1
8	21	19	6	700	3600	4	1
8	21	19	14	1100	3600	4	1
8	21	19	23	1800	3600	4	1
8	21	19	33	1800	3650	4	1
8	21	19	43	1800	3700	4	1
8	21	23	44	1800	3650	4	1
8	21	23	54	1800	3600	4	1
8	22	0	4	1100	3600	4	1
8	22	0	13	700	3600	4	1
8	22	0	21	440	3600	4	1
8	22	0	30	200	3600	4	1
8	22	0	38	100	3600	4	1
8	22	0	45	60	3600	4	1
8	22	0	53	35	3600	4	1
8	22	1	0	18	3600	4	1
8	22	1	7	13	3600	4	1
8	22	1	14	9	3600	4	1
8	22	1	21	6	3600	4	1
8	22	1	27	0	0	1	1
8	22	17	55	6	3600	4	1
8	22	18	2	9	3600	4	1
8	22	18	8	13	3600	4	1
8	22	18	15	18	3600	4	1
8	22	18	22	35	3600	4	1
8	22	18	29	60	3600	4	1
8	22	18	37	100	3600	4	1
8	22	18	44	200	3600	4	1
8	22	18	52	440	3600	4	1
8	22	19	0	700	3600	4	1
8	22	19	8	1100	3600	4	1
8	22	19	17	1800	3600	4	1
8	22	19	26	1800	3650	4	1
8	22	19	36	1800	3700	4	1
8	22	23	50	1800	3650	4	1
8	23	0	0	1800	3600	4	1
8	23	0	10	1100	3600	4	1
8	23	0	18	700	3600	4	1
8	23	0	27	440	3600	4	1
8	23	0	35	200	3600	4	1
8	23	0	42	100	3600	4	1
8	23	0	50	60	3600	4	1
8	23	0	57	35	3600	4	1
8	23	1	4	18	3600	4	1
8	23	1	11	13	3600	4	1
8	23	1	18	9	3600	4	1
8	23	1	24	6	3600	4	1
8	23	1	31	0	0	1	1
8	23	17	51	6	3600	4	1
8	23	17	57	9	3600	4	1
8	23	18	4	13	3600	4	1
8	23	18	11	18	3600	4	1
8	23	18	17	35	3600	4	1
8	23	18	24	60	3600	4	1
8	23	18	31	100	3600	4	1
8	23	18	39	200	3600	4	1
8	23	18	46	440	3600	4	1
8	23	18	54	700	3600	4	1
8	23	19	2	1100	3600	4	1
8	23	19	11	1800	3600	4	1
8	23	19	20	1800	3650	4	1
8	23	19	29	1800	3700	4	1
8	23	23	57	1800	3650	4	1
8	24	0	6	1800	3600	4	1
8	24	0	15	1100	3600	4	1
8	24	0	24	700	3600	4	1
8	24	0	32	440	3600	4	1
8	24	0	40	200	3600	4	1
8	24	0	47	100	3600	4	1
8	24	0	55	60	3600	4	1
8	24	1	2	35	3600	4	1
8	24	1	9	18	3600	4	1
8	24	1	16	13	3600	4	1
8	24	1	22	9	3600	4	1
8	24	1	29	6	3600	4	1
8	24	1	35	0	0	1	1
8	24	17	47	6	3600	4	1
8	24	17	53	9	3600	4	1
8	24	17	59	13	3600	4	1
8	24	18	6	18	3600	4	1
8	24	18	13	35	3600	4	1
8	24	18	19	60	3600	4	1
8	24	18	26	100	3600	4	1
8	24	18	34	200	3600	4	1
8	24	18	41	440	3600	4	1
8	24	18	49	700	3600	4	1
8	24	18	57	1100	3600	4	1
8	24	19	5	1800	3600	4	1
8	24	19	14	1800	3650	4	1
8	24	19	23	1800	3700	4	1
8	25	0	3	1800	3650	4	1
8	25	0	12	1800	3600	4	1
8	25	0	21	1000	3600	4	1
8	25	0	29	700	3600	4	1
8	25	0	37	440	3600	4	1
8	25	0	44	200	3600	4	1
8	25	0	52	100	3600	4	1
8	25	0	59	60	3600	4	1
8	25	1	6	35	3600	4	1
8	25	1	13	18	3600	4	1
8	25	1	20	13	3600	4	1
8	25	1	26	9	3600	4	1
8	25	1	33	6	3600	4	1
8	25	1	39	0	0	1	1
8	25	17	42	6	3600	4	1
8	25	17	48	9	3600	4	1
8	25	17	55	13	3600	4	1
8	25	18	1	18	3600	4	1
8	25	18	8	35	3600	4	1
8	25	18	15	60	3600	4	1
8	25	18	22	100	3600	4	1
8	25	18	29	200	3600	4	1
8	25	18	36	440	3600	4	1
8	25	18	43	700	3600	4	1
8	25	18	51	1100	3600	4	1
8	25	19	0	1800	3600	4	1
8	25	19	7	1800	3650	4	1
8	25	19	16	1800	3700	4	1
8	26	0	9	1800	3650	4	1
8	26	0	17	1800	3600	4	1
8	26	0	26	1100	3600	4	1
8	26	0	34	700	3600	4	1
8	26	0	42	440	3600	4	1
8	26	0	49	200	3600	4	1
8	26	0	56	100	3600	4	1
8	26	1	3	60	3600	4	1
8	26	1	10	35	3600	4	1
8	26	1	17	18	3600	4	1
8	26	1	24	13	3600	4	1
8	26	1	30	9	3600	4	1
8	26	1	37	6	3600	4	1
8	26	1	43	0	0	1	1
8	26	17	38	6	3600	4	1
8	26	17	44	9	3600	4	1
8	26	17	50	13	3600	4	1
8	26	17	57	18	3600	4	1
8	26	18	3	35	3600	4	1
8	26	18	10	60	3600	4	1
8	26	18	17	100	3600	4	1
8	26	18	24	200	3600	4	1
8	26	18	31	440	3600	4	1
8	26	18	38	700	3600	4	1
8	26	18	46	1100	3600	4	1
8	26	18	53	1800	3600	4	1
8	26	19	1	1800	3650	4	1
8	26	19	10	1800	3700	4	1
8	27	0	14	1800	3650	4	1
8	27	0	23	1800	3600	4	1
8	27	0	31	1100	3600	4	1
8	27	0	39	700	3600	4	1
8	27	0	46	440	3600	4	1
8	27	0	54	220	3600	4	1
8	27	1	1	100	3600	4	1
8	27	1	8	60	3600	4	1
8	27	1	15	35	3600	4	1
8	27	1	21	18	3600	4	1
8	27	1	28	13	3600	4	1
8	27	1	34	9	3600	4	1
8	27	1	40	6	3600	4	1
8	27	1	47	0	0	1	1
8	27	17	34	6	3600	4	1
8	27	17	40	9	3600	4	1
8	27	17	46	13	3600	4	1
8	27	17	52	18	3600	4	1
8	27	17	59	35	3600	4	1
8	27	18	5	60	3600	4	1
8	27	18	12	100	3600	4	1
8	27	18	19	200	3600	4	1
8	27	18	26	440	3600	4	1
8	27	18	33	700	3600	4	1
8	27	18	40	1100	3600	4	1
8	27	18	48	1800	3600	4	1
8	27	18	56	1800	3650	4	1
8	27	19	4	1800	3700	4	1
8	28	0	20	1800	3650	4	1
8	28	0	28	1800	3600	4	1
8	28	0	36	1100	3600	4	1
8	28	0	44	700	3600	4	1
8	28	0	51	440	3600	4	1
8	28	0	58	200	3600	4	1
8	28	1	5	100	3600	4	1
8	28	1	12	60	3600	4	1
8	28	1	19	35	3600	4	1
8	28	1	25	18	3600	4	1
8	28	1	32	13	3600	4	1
8	28	1	38	9	3600	4	1
8	28	1	44	6	3600	4	1
8	28	1	50	0	0	1	1
8	28	17	29	6	3600	4	1
8	28	17	35	9	3600	4	1
8	28	17	41	13	3600	4	1
8	28	17	48	18	3600	4	1
8	28	17	54	35	3600	4	1
8	28	18	0	60	3600	4	1
8	28	18	7	100	3600	4	1
8	28	18	14	200	3600	4	1
8	28	18	21	440	3600	4	1
8	28	18	28	700	3600	4	1
8	28	18	35	1100	3600	4	1
8	28	18	42	1800	3600	4	1
8	28	18	50	1800	3650	4	1
8	28	18	58	1800	3700	4	1
8	29	0	25	1800	3650	4	1
8	29	0	33	1800	3600	4	1
8	29	0	41	1100	3600	4	1
8	29	0	48	700	3600	4	1
8	29	0	56	440	3600	4	1
8	29	1	3	200	3600	4	1
8	29	1	10	100	3600	4	1
8	29	1	16	60	3600	4	1
8	29	1	23	35	3600	4	1
8	29	1	29	18	3600	4	1
8	29	1	36	13	3600	4	1
8	29	1	42	9	3600	4	1
8	29	1	48	6	3600	4	1
8	29	1	54	0	0	1	1
8	29	17	25	6	3600	4	1
8	29	17	31	9	3600	4	1
8	29	17	37	13	3600	4	1
8	29	17	43	18	3600	4	1
8	29	17	49	35	3600	4	1
8	29	17	56	60	3600	4	1
8	29	18	2	100	3600	4	1
8	29	18	9	200	3600	4	1
8	29	18	16	440	3600	4	1
8	29	18	22	700	3600	4	1
8	29	18	30	1100	3600	4	1
8	29	18	37	1800	3600	4	1
